1.487500000000000488e-01,1.193750000000000505e-01,9.750000000000003109e-02,5.499999999999998640e-02
1.559375000000000622e-01,1.165625000000000411e-01,1.081250000000000544e-01,5.999999999999998390e-02
1.218750000000000432e-03,1.329861111111111304e-03,1.576388888888889108e-03,1.152777777777778392e-03
-1.041666666666702038e-05,3.819444444444425400e-05,-3.472222222222194437e-05,1.388888888888906913e-05
2.837500000000002243e-01,2.575000000000001732e-01,2.500000000000001665e-01,1.650000000000000633e-01
1.525000000000000799e-01,9.750000000000003109e-02,1.075000000000000677e-01,5.499999999999998640e-02
