1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.400000000000001021e-01,2.400000000000001021e-01,1.000000000000000000e+00,1.400000000000000411e-01,1.400000000000000411e-01
1.000000000000000000e+00,9.000000000000000000e+01,0.000000000000000000e+00,3.350000000000002420e-01,2.150000000000001910e-01,1.000000000000000000e+00,1.800000000000001044e-01,1.100000000000000838e-01
1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.650000000000000910e-01,9.500000000000007050e-02,0.000000000000000000e+00,2.400000000000001577e-01,1.200000000000001066e-01
1.000000000000000000e+00,9.000000000000000000e+01,1.000000000000000000e+00,3.175000000000002265e-01,2.000000000000001776e-01,0.000000000000000000e+00,2.400000000000001577e-01,6.000000000000005329e-02
1.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,2.500000000000001110e-01,2.500000000000001110e-01,3.000000000000000000e+00,2.300000000000001210e-01,2.300000000000001210e-01
1.000000000000000000e+00,9.000000000000000000e+01,2.000000000000000000e+00,3.600000000000002642e-01,2.350000000000002087e-01,3.000000000000000000e+00,2.300000000000001488e-01,1.150000000000000883e-01
1.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,2.300000000000001488e-01,1.150000000000000883e-01,2.000000000000000000e+00,2.600000000000001754e-01,1.350000000000001199e-01
1.000000000000000000e+00,9.000000000000000000e+01,3.000000000000000000e+00,3.625000000000002665e-01,1.900000000000001688e-01,2.000000000000000000e+00,2.675000000000001821e-01,7.500000000000006661e-02
2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.450000000000001621e-01,1.250000000000001110e-01,1.000000000000000000e+00,2.100000000000001310e-01,1.400000000000001243e-01
2.000000000000000000e+00,9.000000000000000000e+01,0.000000000000000000e+00,3.525000000000002576e-01,1.850000000000001366e-01,1.000000000000000000e+00,2.050000000000001543e-01,1.150000000000001021e-01
2.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.075000000000001565e-01,1.250000000000001110e-01,0.000000000000000000e+00,2.450000000000001621e-01,1.250000000000000833e-01
2.000000000000000000e+00,9.000000000000000000e+01,1.000000000000000000e+00,3.287500000000002642e-01,1.700000000000001510e-01,0.000000000000000000e+00,2.500000000000001665e-01,1.300000000000000877e-01
2.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,2.700000000000001843e-01,1.450000000000001288e-01,3.000000000000000000e+00,2.450000000000001621e-01,1.300000000000001155e-01
2.000000000000000000e+00,9.000000000000000000e+01,2.000000000000000000e+00,3.550000000000002598e-01,1.750000000000001277e-01,3.000000000000000000e+00,2.300000000000001765e-01,1.150000000000001021e-01
2.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,2.400000000000001854e-01,1.250000000000001110e-01,2.000000000000000000e+00,2.600000000000001754e-01,1.300000000000000877e-01
2.000000000000000000e+00,9.000000000000000000e+01,3.000000000000000000e+00,3.562500000000002887e-01,1.750000000000001554e-01,2.000000000000000000e+00,2.487500000000001932e-01,1.150000000000001021e-01
