1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000104e-03,5.000000000000000104e-03,1.000000000000000000e+00,4.999999999999999584e-02,4.999999999999999584e-02
1.000000000000000000e+00,9.000000000000000000e+01,0.000000000000000000e+00,1.725000000000000699e-01,1.700000000000000677e-01,1.000000000000000000e+00,3.999999999999999389e-02,1.499999999999999598e-02
1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,4.499999999999999140e-02,1.999999999999999348e-02,0.000000000000000000e+00,1.250000000000000069e-02,1.000000000000000021e-02
1.000000000000000000e+00,9.000000000000000000e+01,1.000000000000000000e+00,2.050000000000000988e-01,1.700000000000000955e-01,0.000000000000000000e+00,2.249999999999999917e-02,1.499999999999999944e-02
1.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,5.499999999999995171e-02,5.499999999999995171e-02,3.000000000000000000e+00,1.499999999999999944e-02,1.499999999999999944e-02
1.000000000000000000e+00,9.000000000000000000e+01,2.000000000000000000e+00,2.325000000000000955e-01,2.050000000000001266e-01,3.000000000000000000e+00,2.249999999999999917e-02,1.499999999999999944e-02
1.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,1.750000000000000167e-02,1.000000000000000194e-02,2.000000000000000000e+00,5.749999999999996086e-02,2.999999999999998501e-02
1.000000000000000000e+00,9.000000000000000000e+01,3.000000000000000000e+00,1.775000000000000744e-01,1.650000000000000633e-01,2.000000000000000000e+00,7.249999999999996725e-02,2.999999999999999889e-02
2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.250000000000000069e-02,1.000000000000000021e-02,1.000000000000000000e+00,5.999999999999998390e-02,3.499999999999998945e-02
2.000000000000000000e+00,9.000000000000000000e+01,0.000000000000000000e+00,1.712500000000000966e-01,8.500000000000006162e-02,1.000000000000000000e+00,4.499999999999999833e-02,2.500000000000000139e-02
2.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,4.249999999999998918e-02,1.999999999999999348e-02,0.000000000000000000e+00,1.124999999999999958e-02,4.999999999999999237e-03
2.000000000000000000e+00,9.000000000000000000e+01,1.000000000000000000e+00,2.075000000000001288e-01,1.050000000000000794e-01,0.000000000000000000e+00,3.125000000000000000e-02,2.000000000000000042e-02
2.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,7.249999999999996725e-02,4.499999999999999140e-02,3.000000000000000000e+00,1.750000000000000167e-02,1.000000000000000194e-02
2.000000000000000000e+00,9.000000000000000000e+01,2.000000000000000000e+00,2.362500000000001543e-01,1.200000000000001066e-01,3.000000000000000000e+00,3.124999999999999653e-02,1.999999999999999695e-02
2.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,1.875000000000000278e-02,1.000000000000000194e-02,2.000000000000000000e+00,5.874999999999997585e-02,2.999999999999999542e-02
2.000000000000000000e+00,9.000000000000000000e+01,3.000000000000000000e+00,1.687500000000000944e-01,8.000000000000005718e-02,2.000000000000000000e+00,6.124999999999997807e-02,2.499999999999999445e-02
