1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.499999999999998446e-02,4.499999999999998446e-02,1.000000000000000000e+00,5.000000000000001839e-03,5.000000000000001839e-03
1.000000000000000000e+00,9.000000000000000000e+01,0.000000000000000000e+00,2.175000000000001099e-01,1.950000000000001177e-01,1.000000000000000000e+00,2.249999999999999917e-02,1.999999999999999695e-02
1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,4.249999999999999611e-02,3.999999999999999389e-02,0.000000000000000000e+00,4.249999999999998918e-02,1.999999999999999695e-02
1.000000000000000000e+00,9.000000000000000000e+01,1.000000000000000000e+00,1.875000000000000833e-01,1.650000000000000910e-01,0.000000000000000000e+00,6.249999999999997224e-02,2.999999999999998501e-02
1.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,8.000000000000000167e-02,8.000000000000000167e-02,3.000000000000000000e+00,4.000000000000000083e-02,4.000000000000000083e-02
1.000000000000000000e+00,9.000000000000000000e+01,2.000000000000000000e+00,3.100000000000001643e-01,2.700000000000001843e-01,3.000000000000000000e+00,5.499999999999999334e-02,3.499999999999998945e-02
1.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,4.499999999999999833e-02,2.499999999999999792e-02,2.000000000000000000e+00,9.000000000000001055e-02,5.000000000000000971e-02
1.000000000000000000e+00,9.000000000000000000e+01,3.000000000000000000e+00,2.525000000000001132e-01,2.200000000000001121e-01,2.000000000000000000e+00,8.000000000000001554e-02,1.500000000000001332e-02
2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.249999999999998418e-02,2.999999999999999195e-02,1.000000000000000000e+00,3.749999999999999861e-02,3.499999999999999639e-02
2.000000000000000000e+00,9.000000000000000000e+01,0.000000000000000000e+00,2.437500000000001332e-01,1.350000000000000644e-01,1.000000000000000000e+00,5.124999999999999695e-02,3.999999999999999389e-02
2.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,3.624999999999999750e-02,1.499999999999999944e-02,0.000000000000000000e+00,5.124999999999999001e-02,2.999999999999999542e-02
2.000000000000000000e+00,9.000000000000000000e+01,1.000000000000000000e+00,2.337500000000001521e-01,1.400000000000001243e-01,0.000000000000000000e+00,6.624999999999997558e-02,3.499999999999998945e-02
2.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,1.100000000000000144e-01,7.000000000000000666e-02,3.000000000000000000e+00,3.500000000000000333e-02,1.500000000000000291e-02
2.000000000000000000e+00,9.000000000000000000e+01,2.000000000000000000e+00,3.150000000000002243e-01,1.600000000000001421e-01,3.000000000000000000e+00,6.249999999999997918e-02,3.499999999999998251e-02
2.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,3.749999999999999861e-02,1.499999999999999944e-02,2.000000000000000000e+00,9.000000000000002442e-02,4.500000000000001915e-02
2.000000000000000000e+00,9.000000000000000000e+01,3.000000000000000000e+00,2.512500000000001399e-01,1.250000000000000833e-01,2.000000000000000000e+00,7.500000000000001110e-02,3.500000000000000333e-02
