1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.999999999999999278e-02,6.999999999999999278e-02,1.000000000000000000e+00,6.499999999999998834e-02,6.499999999999998834e-02
1.000000000000000000e+00,9.000000000000000000e+01,0.000000000000000000e+00,2.850000000000001421e-01,2.500000000000001665e-01,1.000000000000000000e+00,5.749999999999998168e-02,2.499999999999998751e-02
1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,8.749999999999999445e-02,5.500000000000000028e-02,0.000000000000000000e+00,1.650000000000000633e-01,1.300000000000000600e-01
1.000000000000000000e+00,9.000000000000000000e+01,1.000000000000000000e+00,2.450000000000001621e-01,1.850000000000001643e-01,0.000000000000000000e+00,1.600000000000000866e-01,6.000000000000005329e-02
1.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,4.999999999999999584e-02,4.999999999999999584e-02,3.000000000000000000e+00,3.000000000000000236e-02,3.000000000000000236e-02
1.000000000000000000e+00,9.000000000000000000e+01,2.000000000000000000e+00,2.100000000000001033e-01,1.850000000000001088e-01,3.000000000000000000e+00,3.500000000000000333e-02,2.000000000000000389e-02
1.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,2.500000000000000139e-02,1.000000000000000021e-02,2.000000000000000000e+00,4.999999999999998890e-02,2.499999999999999098e-02
1.000000000000000000e+00,9.000000000000000000e+01,3.000000000000000000e+00,1.600000000000000588e-01,1.400000000000000688e-01,2.000000000000000000e+00,5.749999999999998168e-02,1.999999999999999001e-02
2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.700000000000000677e-01,1.350000000000000644e-01,1.000000000000000000e+00,1.225000000000000255e-01,9.000000000000002442e-02
2.000000000000000000e+00,9.000000000000000000e+01,0.000000000000000000e+00,2.975000000000002087e-01,1.550000000000001377e-01,1.000000000000000000e+00,1.037500000000000089e-01,7.500000000000001110e-02
2.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.237500000000000266e-01,8.000000000000002942e-02,0.000000000000000000e+00,1.775000000000001021e-01,9.500000000000007050e-02
2.000000000000000000e+00,9.000000000000000000e+01,1.000000000000000000e+00,2.525000000000001688e-01,1.300000000000000877e-01,0.000000000000000000e+00,1.100000000000000699e-01,3.000000000000002665e-02
2.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,4.999999999999999584e-02,2.499999999999999792e-02,3.000000000000000000e+00,4.499999999999999833e-02,2.999999999999999889e-02
2.000000000000000000e+00,9.000000000000000000e+01,2.000000000000000000e+00,2.050000000000001266e-01,1.000000000000000749e-01,3.000000000000000000e+00,3.250000000000000111e-02,1.499999999999999944e-02
2.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,4.249999999999999611e-02,2.999999999999999542e-02,2.000000000000000000e+00,6.499999999999998834e-02,3.999999999999999389e-02
2.000000000000000000e+00,9.000000000000000000e+01,3.000000000000000000e+00,1.600000000000000866e-01,8.000000000000005718e-02,2.000000000000000000e+00,5.874999999999997585e-02,2.999999999999998501e-02
