1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.999999999999999584e-02,4.999999999999999584e-02,1.000000000000000000e+00,8.500000000000000611e-02,8.500000000000000611e-02
1.000000000000000000e+00,9.000000000000000000e+01,0.000000000000000000e+00,2.050000000000000988e-01,1.800000000000001044e-01,1.000000000000000000e+00,9.250000000000001277e-02,5.000000000000000971e-02
1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,7.749999999999999944e-02,3.499999999999999639e-02,0.000000000000000000e+00,2.999999999999999542e-02,4.999999999999997502e-03
1.000000000000000000e+00,9.000000000000000000e+01,1.000000000000000000e+00,2.600000000000001754e-01,2.000000000000001776e-01,0.000000000000000000e+00,8.249999999999999001e-02,5.499999999999999334e-02
1.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,6.999999999999999278e-02,6.999999999999999278e-02,3.000000000000000000e+00,9.999999999999998473e-03,9.999999999999998473e-03
1.000000000000000000e+00,9.000000000000000000e+01,2.000000000000000000e+00,2.400000000000001299e-01,2.050000000000001266e-01,3.000000000000000000e+00,4.499999999999999833e-02,4.000000000000000083e-02
1.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,8.000000000000000167e-02,7.499999999999999722e-02,2.000000000000000000e+00,2.999999999999999542e-02,-5.000000000000000971e-03
1.000000000000000000e+00,9.000000000000000000e+01,3.000000000000000000e+00,2.525000000000001132e-01,2.100000000000001310e-01,2.000000000000000000e+00,9.750000000000000333e-02,6.500000000000000222e-02
2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.999999999999998890e-02,2.499999999999999098e-02,1.000000000000000000e+00,4.750000000000000056e-02,4.999999999999997502e-03
2.000000000000000000e+00,9.000000000000000000e+01,0.000000000000000000e+00,2.125000000000001332e-01,1.100000000000000838e-01,1.000000000000000000e+00,1.162500000000000477e-01,7.000000000000003442e-02
2.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,9.375000000000001388e-02,5.500000000000001416e-02,0.000000000000000000e+00,2.999999999999999542e-02,1.499999999999999771e-02
2.000000000000000000e+00,9.000000000000000000e+01,1.000000000000000000e+00,2.600000000000001754e-01,1.300000000000000877e-01,0.000000000000000000e+00,6.624999999999998945e-02,2.499999999999999445e-02
2.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,9.500000000000001499e-02,6.000000000000001860e-02,3.000000000000000000e+00,9.000000000000001055e-02,8.500000000000000611e-02
2.000000000000000000e+00,9.000000000000000000e+01,2.000000000000000000e+00,2.450000000000001621e-01,1.250000000000001110e-01,3.000000000000000000e+00,1.025000000000000216e-01,8.000000000000001554e-02
2.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,9.500000000000001499e-02,5.500000000000001416e-02,2.000000000000000000e+00,2.499999999999999792e-02,1.000000000000000021e-02
2.000000000000000000e+00,9.000000000000000000e+01,3.000000000000000000e+00,2.462500000000001632e-01,1.200000000000001066e-01,2.000000000000000000e+00,1.037500000000000366e-01,5.500000000000003497e-02
